id_estudante,genero,horas_estudo,percentual_frequencia,horas_sono,escolaridade_pais,acesso_internet,atividades_extracurriculares,trabalho_meio_periodo,nota_anterior,pontuacao_prova_final,nota_final
899,Masculino,2.3,80.4,4.9,,Sim,Sim,Não,72.4,66.7,D
900,Masculino,1.5,89.6,8.6,Ensino Médio,Sim,Não,Não,51.3,68.8,D
901,Masculino,0.7,92.8,6.4,Ensino Médio,Sim,Não,Não,70.5,69.9,D
902,Feminino,4.3,82.5,6.5,Mestrado,Sim,Sim,Não,52.9,80.7,B
903,Feminino,1.8,79.0,6.0,Mestrado,Sim,Sim,Não,75.5,73.3,C
904,Masculino,0.5,99.2,6.5,,Não,Sim,Sim,58.9,68.8,D
905,Masculino,4.1,100.0,8.5,Ensino Médio,Sim,Não,Não,64.6,90.8,A
906,Feminino,7.2,94.8,3.8,Mestrado,Sim,Sim,Não,73.5,100.0,A
907,Feminino,3.5,85.9,8.3,Mestrado,Sim,Sim,Não,60.7,85.0,B
908,Masculino,4.8,76.9,7.2,Ensino Médio,Sim,Não,Sim,69.3,86.0,B
909,Masculino,3.6,76.7,5.4,Bacharelado,Sim,Não,Não,51.8,73.1,C
910,Feminino,3.4,90.2,5.5,Ensino Médio,Sim,Não,Sim,77.6,87.6,B
911,Masculino,4.9,89.2,8.8,Ensino Médio,Sim,Sim,Sim,91.2,96.5,A
912,Masculino,3.1,99.0,5.7,,Sim,Sim,Não,100.0,100.0,A
913,Masculino,3.9,91.5,5.4,Bacharelado,Não,Sim,Não,71.1,82.1,B
914,Feminino,4.0,70.0,8.2,Mestrado,Sim,Sim,Não,79.5,80.3,B
915,Feminino,2.5,95.5,7.2,,Sim,Não,Não,48.6,76.9,C
916,Feminino,5.0,75.0,5.7,Bacharelado,Não,Sim,Sim,88.0,81.7,B
917,Feminino,3.2,81.2,7.1,Mestrado,Sim,Sim,Sim,79.3,88.1,B
918,Feminino,2.4,87.5,5.6,Bacharelado,Sim,Sim,Sim,64.2,88.1,B
919,Feminino,4.3,100.0,8.1,Doutorado,Sim,Sim,Não,84.8,97.3,A
920,Feminino,2.2,100.0,8.1,Ensino Médio,Sim,Não,Sim,66.9,83.4,B
921,Masculino,3.5,91.1,7.4,,Sim,Sim,Sim,64.5,72.8,C
922,Masculino,3.5,83.2,7.2,Ensino Médio,Sim,Sim,Não,75.7,90.5,A
923,Masculino,5.1,90.3,8.9,Ensino Médio,Sim,Sim,Sim,57.2,83.8,B
924,Masculino,4.2,93.9,6.8,Mestrado,Sim,Sim,Não,82.3,93.1,A
925,Masculino,3.5,81.8,5.4,Bacharelado,Sim,Sim,Não,57.3,71.2,C
926,Masculino,4.7,100.0,7.3,Bacharelado,Sim,Não,Não,57.4,95.3,A
927,Masculino,5.6,87.3,9.3,Bacharelado,Sim,Não,Não,59.1,99.6,A
928,Feminino,4.3,90.0,5.6,Mestrado,Sim,Não,Não,79.1,92.4,A
929,Feminino,3.5,91.7,6.4,Ensino Médio,Sim,Não,Sim,62.6,75.4,C
930,Masculino,1.5,89.2,7.3,Ensino Médio,Sim,Não,Não,53.8,80.8,B
931,Masculino,1.9,93.4,6.7,Ensino Médio,Sim,Não,Não,62.7,72.9,C
932,Feminino,3.0,78.8,5.6,Bacharelado,Sim,Sim,Sim,69.6,63.7,D
933,Masculino,2.6,79.4,8.1,Ensino Médio,Sim,Sim,Sim,55.8,75.3,C
934,Masculino,3.2,74.0,9.6,Bacharelado,Sim,Sim,Não,56.2,71.7,C
935,Feminino,3.6,89.4,7.0,Bacharelado,Sim,Não,Não,95.3,100.0,A
936,Masculino,4.3,92.8,5.7,Ensino Médio,Sim,Não,Não,59.7,83.3,B
937,Feminino,3.4,89.6,4.9,Bacharelado,Sim,Não,Não,66.1,85.6,B
938,Masculino,4.2,100.0,7.1,Doutorado,Não,Sim,Sim,65.6,93.1,A
939,Feminino,3.6,84.9,8.1,Ensino Médio,Sim,Não,Não,64.9,77.3,C
940,Feminino,0.5,91.7,7.4,Bacharelado,Sim,Sim,Não,77.5,74.8,C
941,Feminino,2.1,74.1,6.8,Mestrado,Sim,Sim,Sim,81.4,76.7,C
942,Masculino,3.3,81.1,6.1,Bacharelado,Não,Sim,Não,66.3,85.3,B
943,Feminino,1.7,92.0,5.5,Mestrado,Sim,Sim,Não,55.2,68.6,D
944,Masculino,4.4,93.5,7.8,Bacharelado,Sim,Sim,Não,85.3,96.4,A
945,Masculino,5.8,82.1,7.9,Bacharelado,Sim,Sim,Sim,68.9,95.7,A
946,Masculino,5.3,84.3,4.9,Ensino Médio,Sim,Sim,Não,90.8,96.1,A
947,Masculino,3.2,69.8,8.7,Mestrado,Sim,Não,Não,43.1,70.4,C
948,Feminino,5.7,81.4,7.5,Mestrado,Sim,Não,Não,72.3,85.8,B
949,Feminino,3.7,93.9,8.5,Ensino Médio,Não,Não,Não,93.0,100.0,A
950,Masculino,3.0,90.8,5.2,Bacharelado,Não,Sim,Sim,65.8,65.8,D
951,Masculino,2.6,90.0,5.2,,Não,Não,Não,67.3,72.4,C
952,Feminino,3.0,85.5,6.6,Bacharelado,Sim,Não,Não,73.5,83.6,B
953,Masculino,2.9,85.1,7.4,Bacharelado,Sim,Sim,Sim,63.3,89.5,B
954,Feminino,3.8,78.4,9.0,,Sim,Sim,Não,66.3,77.9,C
955,Masculino,3.7,92.0,7.6,Mestrado,Sim,Sim,Não,65.9,100.0,A
956,Masculino,3.5,89.2,6.5,Bacharelado,Sim,Sim,Não,62.5,88.3,B
957,Feminino,4.2,89.9,5.6,Mestrado,Sim,Não,Sim,84.7,93.5,A
958,Masculino,5.3,79.7,8.3,Doutorado,Sim,Não,Não,75.5,89.0,B
959,Feminino,4.9,63.5,5.6,Bacharelado,Sim,Sim,Não,73.0,87.6,B
960,Masculino,1.3,96.0,8.8,Bacharelado,Sim,Não,Não,79.7,80.5,B
961,Masculino,0.5,80.2,6.5,Bacharelado,Sim,Não,Não,66.8,75.4,C
962,Masculino,4.9,76.4,8.7,,Sim,Não,Não,60.7,80.7,B
963,Feminino,1.4,91.9,7.6,Mestrado,Sim,Sim,Sim,62.8,73.0,C
964,Masculino,3.2,81.1,6.6,Ensino Médio,Sim,Não,Não,70.0,78.4,C
965,Masculino,1.7,95.6,6.2,Doutorado,Sim,Sim,Não,57.3,69.5,D
966,Masculino,0.8,91.2,6.4,Bacharelado,Sim,Não,Não,64.0,76.2,C
967,Masculino,4.3,91.8,7.3,Ensino Médio,Sim,Sim,Sim,63.8,90.0,A
968,Feminino,4.6,71.3,6.9,Bacharelado,Sim,Sim,Não,95.5,100.0,A
969,Feminino,2.6,97.1,6.1,Bacharelado,Sim,Não,Não,36.7,60.0,D
970,Masculino,0.5,87.6,6.6,Doutorado,Sim,Sim,Não,67.8,78.3,C
971,Feminino,2.7,81.3,6.9,Ensino Médio,Sim,Sim,Sim,90.7,100.0,A
972,Masculino,4.1,86.4,4.2,Mestrado,Não,Sim,Sim,71.5,75.6,C
973,Masculino,1.3,67.2,7.3,Bacharelado,Sim,Não,Não,79.0,84.1,B
974,Masculino,3.8,89.1,5.6,Ensino Médio,Não,Sim,Sim,71.2,77.9,C
975,Feminino,3.5,74.7,5.4,,Sim,Não,Não,62.0,67.9,D
976,Feminino,4.4,71.5,4.8,Bacharelado,Sim,Sim,Sim,43.1,67.0,D
977,Feminino,3.7,69.8,4.6,Ensino Médio,Não,Sim,Não,72.5,80.9,B
978,Feminino,2.0,96.1,5.2,Bacharelado,Sim,Sim,Não,60.7,72.1,C
979,Feminino,5.3,78.7,5.9,Doutorado,Sim,Sim,Não,60.4,83.0,B
980,Feminino,3.3,100.0,9.1,Ensino Médio,Sim,Sim,Não,64.0,93.9,A
981,Feminino,3.5,79.6,6.2,Ensino Médio,Sim,Sim,Não,90.9,91.4,A
982,Feminino,2.1,67.9,7.0,Ensino Médio,Não,Não,Sim,98.9,79.7,C
983,Feminino,2.8,73.8,7.3,Ensino Médio,Sim,Não,Sim,72.6,77.7,C
984,Masculino,2.2,97.4,7.0,Mestrado,Sim,Sim,Não,64.4,85.0,B
985,Feminino,3.2,83.4,6.7,Bacharelado,Sim,Sim,Não,55.9,75.4,C
986,Feminino,6.1,79.5,5.4,Ensino Médio,Sim,Não,Não,75.6,96.4,A
987,Feminino,1.4,86.6,8.5,Ensino Médio,Sim,Sim,Não,91.4,81.8,B
988,Feminino,1.1,90.0,9.0,Ensino Médio,Sim,Sim,Não,67.0,85.8,B
989,Feminino,5.7,96.2,4.8,,Sim,Não,Não,41.5,80.9,B
990,Feminino,3.2,99.5,5.6,Ensino Médio,Sim,Não,Sim,78.0,93.9,A
991,Feminino,2.5,81.4,6.5,,Sim,Não,Não,81.8,81.9,B
992,Feminino,5.1,71.7,5.6,Bacharelado,Sim,Sim,Não,51.0,80.4,B
993,Feminino,2.6,80.9,7.4,Ensino Médio,Sim,Sim,Não,72.1,78.8,C
994,Feminino,6.2,87.6,5.9,Doutorado,Sim,Não,Não,75.4,92.7,A
995,Feminino,4.5,75.4,9.4,Bacharelado,Sim,Sim,Não,69.1,79.1,C
996,Masculino,2.8,75.4,8.2,Mestrado,Sim,Sim,Não,60.5,70.7,C
997,Masculino,6.7,88.4,7.1,,Não,Sim,Não,82.2,99.5,A
998,Feminino,2.6,84.5,8.0,Ensino Médio,Sim,Sim,Sim,65.2,79.2,C
999,Feminino,4.6,85.3,8.1,Ensino Médio,Não,Não,Sim,52.2,82.2,B
1000,Masculino,3.9,77.4,6.1,Mestrado,Sim,Não,Não,45.4,70.4,C
